chr19	3086020	3086060	0.4
chr19	3086030	3086070	0.425
chr19	3086040	3086080	0.375
chr19	3086050	3086090	0.375
chr19	3086060	3086100	0.425
chr19	3086070	3086110	0.425
chr19	3086080	3086120	0.475
chr19	3086090	3086130	0.5
chr19	3086100	3086140	0.425
chr19	3086110	3086150	0.35
chr19	3086120	3086160	0.3
chr19	3086130	3086170	0.275
chr19	3086350	3086390	0.275
chr19	3086360	3086400	0.325
chr19	3086370	3086410	0.325
chr19	3086380	3086420	0.425
chr19	3086390	3086430	0.45
chr19	3086400	3086440	0.4
chr19	3086410	3086450	0.45
chr19	3086560	3086600	0.55
chr19	3086570	3086610	0.525
chr19	3086580	3086620	0.475
chr19	3086590	3086630	0.45
chr19	3086600	3086640	0.4
chr19	3086610	3086650	0.35
chr19	3086620	3086660	0.35
chr19	3086630	3086670	0.375
chr19	3086640	3086680	0.4
chr19	3086650	3086690	0.45
chr19	3086660	3086700	0.425
chr19	3086670	3086710	0.325
chr19	3086760	3086800	0.5
chr19	3086770	3086810	0.575
chr19	3086780	3086820	0.55
chr19	3086790	3086830	0.55
chr19	3086800	3086840	0.525
chr19	3086810	3086850	0.5
chr19	3086820	3086860	0.55
chr19	3086830	3086870	0.55
chr19	3086840	3086880	0.575
chr19	3086850	3086890	0.525
chr19	3086860	3086900	0.575
chr19	3086870	3086910	0.55
chr19	3086880	3086920	0.475
chr19	3086890	3086930	0.475
chr19	3086900	3086940	0.375
chr19	3087020	3087060	0.375
chr19	3087030	3087070	0.4
chr19	3087040	3087080	0.35
chr19	3087050	3087090	0.425
chr19	3087060	3087100	0.525
chr19	3087070	3087110	0.575
chr19	3087080	3087120	0.55
chr19	3087090	3087130	0.5
chr19	3087100	3087140	0.35
chr19	3087110	3087150	0.325
chr19	3087120	3087160	0.325
chr19	3087130	3087170	0.4
chr19	3087140	3087180	0.425
chr19	3087150	3087190	0.4
chr19	3087160	3087200	0.45
chr19	3087280	3087320	0.45
chr19	3087290	3087330	0.475
chr19	3087300	3087340	0.525
chr19	3087310	3087350	0.6
chr19	3087320	3087360	0.675
chr19	3087330	3087370	0.75
chr19	3157860	3157900	0.4
chr19	3157870	3157910	0.375
chr19	3157880	3157920	0.4
chr19	3157890	3157930	0.4
chr19	3157900	3157940	0.325
chr19	3157910	3157950	0.375
chr19	3164060	3164100	0.425
chr19	3164070	3164110	0.45
chr19	3164080	3164120	0.375
chr19	3164090	3164130	0.475
chr19	3164100	3164140	0.525
chr19	3164110	3164150	0.525
chr19	3164840	3164880	0.6
chr19	3164850	3164890	0.6
chr19	3164860	3164900	0.6
chr19	3164870	3164910	0.625
chr19	3164880	3164920	0.575
chr19	3164890	3164930	0.575
chr19	3167550	3167590	0.5
chr19	3167560	3167600	0.55
chr19	3167570	3167610	0.575
chr19	3167580	3167620	0.55
chr19	3167590	3167630	0.55
chr19	3167600	3167640	0.525
chr19	3205780	3205820	0.85
chr19	3205790	3205830	0.85
chr19	3205800	3205840	0.775
chr19	3205810	3205850	0.775
chr19	3205820	3205860	0.725
chr19	3205830	3205870	0.675
chr19	3205840	3205880	0.7
chr19	3205850	3205890	0.575
chr19	3205860	3205900	0.625
chr19	3205870	3205910	0.7
chr19	3205880	3205920	0.65
chr19	3205890	3205930	0.7
chr19	3205900	3205940	0.6
chr19	3205910	3205950	0.575
chr19	3205970	3206010	0.575
chr19	3205980	3206020	0.6
chr19	3205990	3206030	0.55
chr19	3206000	3206040	0.55
chr19	3206010	3206050	0.5
chr19	3206020	3206060	0.525
chr19	3206030	3206070	0.525
chr19	3206040	3206080	0.45
chr19	3206170	3206210	0.5
chr19	3206180	3206220	0.5
chr19	3206190	3206230	0.45
chr19	3206200	3206240	0.45
chr19	3206210	3206250	0.35
chr19	3206220	3206260	0.275
chr19	3206650	3206690	0.6
chr19	3206660	3206700	0.6
chr19	3206670	3206710	0.6
chr19	3206680	3206720	0.65
chr19	3206690	3206730	0.6
chr19	3206700	3206740	0.575
chr19	3224760	3224800	0.3
chr19	3224770	3224810	0.35
chr19	3224780	3224820	0.375
chr19	3224790	3224830	0.325
chr19	3224800	3224840	0.3
chr19	3224810	3224850	0.275
chr19	3225140	3225180	0.3
chr19	3225150	3225190	0.3
chr19	3225160	3225200	0.325
chr19	3225170	3225210	0.35
chr19	3225180	3225220	0.45
chr19	3225190	3225230	0.5
chr19	3225200	3225240	0.5
chr19	3225210	3225250	0.45
chr19	3225220	3225260	0.425
chr19	3225230	3225270	0.4
chr19	3225980	3226020	0.4
chr19	3225990	3226030	0.35
chr19	3226000	3226040	0.45
chr19	3226010	3226050	0.525
chr19	3226020	3226060	0.5
chr19	3226030	3226070	0.475
chr19	3226040	3226080	0.475
chr19	3226050	3226090	0.45
chr19	3226060	3226100	0.45
chr19	3226070	3226110	0.45
chr19	3226080	3226120	0.4
chr19	3226090	3226130	0.375
chr19	3226100	3226140	0.5
chr19	3226110	3226150	0.5
chr19	3226120	3226160	0.525
chr19	3226570	3226610	0.55
chr19	3226580	3226620	0.65
chr19	3226590	3226630	0.575
chr19	3226600	3226640	0.475
chr19	3226610	3226650	0.425
chr19	3226620	3226660	0.325
chr19	3226630	3226670	0.375
chr19	3226640	3226680	0.5
chr19	3226650	3226690	0.525
chr19	3226940	3226980	0.4
chr19	3226950	3226990	0.35
chr19	3226960	3227000	0.275
chr19	3226970	3227010	0.325
chr19	3226980	3227020	0.4
chr19	3226990	3227030	0.425
chr19	3227700	3227740	0.425
chr19	3227710	3227750	0.425
chr19	3227720	3227760	0.425
chr19	3227730	3227770	0.425
chr19	3227740	3227780	0.375
chr19	3227750	3227790	0.4
chr19	3227760	3227800	0.525
chr19	3249850	3249890	0.45
chr19	3249860	3249900	0.4
chr19	3249870	3249910	0.4
chr19	3249880	3249920	0.35
chr19	3249890	3249930	0.325
chr19	3249900	3249940	0.3
chr19	3249910	3249950	0.25
chr19	3249920	3249960	0.3
chr19	3249930	3249970	0.3
chr19	3249940	3249980	0.375
chr19	3252180	3252220	0.35
chr19	3252190	3252230	0.35
chr19	3252200	3252240	0.325
chr19	3252210	3252250	0.4
chr19	3252220	3252260	0.375
chr19	3252230	3252270	0.425
chr19	3254360	3254400	0.525
chr19	3254370	3254410	0.55
chr19	3254380	3254420	0.55
chr19	3254390	3254430	0.5
chr19	3254400	3254440	0.525
chr19	3254410	3254450	0.425
chr19	3259230	3259270	0.4
chr19	3259240	3259280	0.45
chr19	3259250	3259290	0.475
chr19	3259260	3259300	0.5
chr19	3259270	3259310	0.525
chr19	3259280	3259320	0.475
chr19	3259770	3259810	0.55
chr19	3259780	3259820	0.55
chr19	3259790	3259830	0.525
chr19	3259800	3259840	0.55
chr19	3259810	3259850	0.55
chr19	3259820	3259860	0.475
chr19	3260420	3260460	0.55
chr19	3260430	3260470	0.475
chr19	3260440	3260480	0.375
chr19	3260450	3260490	0.325
chr19	3260460	3260500	0.375
chr19	3260470	3260510	0.4
chr19	3260580	3260620	0.475
chr19	3260590	3260630	0.525
chr19	3260600	3260640	0.55
chr19	3260610	3260650	0.5
chr19	3260620	3260660	0.5
chr19	3260630	3260670	0.45
chr19	3261000	3261040	0.55
chr19	3261010	3261050	0.575
chr19	3261020	3261060	0.625
chr19	3261030	3261070	0.625
chr19	3261040	3261080	0.6
chr19	3261050	3261090	0.575
chr19	3261060	3261100	0.575
chr19	3261070	3261110	0.6
chr19	3261080	3261120	0.625
chr19	3261090	3261130	0.6
chr19	3261100	3261140	0.625
chr19	3261110	3261150	0.575
chr19	3261120	3261160	0.575
chr19	3261130	3261170	0.6
chr19	3261140	3261180	0.55
chr19	3261150	3261190	0.575
chr19	3261160	3261200	0.5
chr19	3261170	3261210	0.525
chr19	3261180	3261220	0.575
chr19	3261190	3261230	0.625
chr19	3261200	3261240	0.625
chr19	3261210	3261250	0.575
chr19	3261220	3261260	0.575
chr19	3261230	3261270	0.575
chr19	3261240	3261280	0.575
chr19	3261250	3261290	0.575
chr19	3261260	3261300	0.55
chr19	3261270	3261310	0.5
chr19	3261280	3261320	0.525
chr19	3261290	3261330	0.575
chr19	3261300	3261340	0.575
chr19	3261310	3261350	0.6
chr19	3261320	3261360	0.575
chr19	3261330	3261370	0.55
chr19	3261340	3261380	0.55
chr19	3261350	3261390	0.575
chr19	3261360	3261400	0.6
chr19	3261370	3261410	0.625
chr19	3261380	3261420	0.675
chr19	3261390	3261430	0.675
chr19	3261400	3261440	0.65
chr19	3261410	3261450	0.65
chr19	3261420	3261460	0.575
chr19	3261430	3261470	0.525
chr19	3261440	3261480	0.575
chr19	3261450	3261490	0.6
chr19	3261460	3261500	0.6
chr19	3261470	3261510	0.65
chr19	3261480	3261520	0.65
chr19	3261490	3261530	0.65
chr19	3261500	3261540	0.725
chr19	3261510	3261550	0.725
chr19	3261520	3261560	0.7
chr19	3261530	3261570	0.675
chr19	3261540	3261580	0.6
chr19	3261550	3261590	0.575
chr19	3261560	3261600	0.625
chr19	3261570	3261610	0.65
chr19	3261580	3261620	0.65
chr19	3261590	3261630	0.675
chr19	3261600	3261640	0.575
chr19	3261980	3262020	0.6
chr19	3261990	3262030	0.6
chr19	3262000	3262040	0.6
chr19	3262010	3262050	0.625
chr19	3262020	3262060	0.65
chr19	3262030	3262070	0.6
chr19	3262040	3262080	0.575
chr19	3262050	3262090	0.525
chr19	3262060	3262100	0.525
chr19	3262070	3262110	0.625
chr19	3262080	3262120	0.625
chr19	3262090	3262130	0.65
chr19	3262100	3262140	0.6
chr19	3262110	3262150	0.6
chr19	3262120	3262160	0.6
chr19	3262130	3262170	0.55
chr19	3262140	3262180	0.6
chr19	3262150	3262190	0.55
chr19	3262160	3262200	0.575
chr19	3262240	3262280	0.6
chr19	3262250	3262290	0.625
chr19	3262260	3262300	0.65
chr19	3262270	3262310	0.6
chr19	3262280	3262320	0.675
chr19	3262290	3262330	0.7
chr19	3262300	3262340	0.675
chr19	3262310	3262350	0.65
chr19	3262320	3262360	0.525
chr19	3262330	3262370	0.45
chr19	3262340	3262380	0.375
chr19	3262350	3262390	0.45
chr19	3262360	3262400	0.575
chr19	3262370	3262410	0.575
chr19	3262380	3262420	0.65
chr19	3262390	3262430	0.5
chr19	3262400	3262440	0.475
chr19	3262410	3262450	0.475
chr19	3262420	3262460	0.5
chr19	3262430	3262470	0.625
chr19	3262440	3262480	0.65
chr19	3262450	3262490	0.65
chr19	3262460	3262500	0.65
chr19	3262470	3262510	0.65
chr19	3262480	3262520	0.625
chr19	3262490	3262530	0.625
chr19	3262500	3262540	0.525
chr19	3262510	3262550	0.55
chr19	3262650	3262690	0.55
chr19	3262660	3262700	0.525
chr19	3262670	3262710	0.525
chr19	3262680	3262720	0.525
chr19	3262690	3262730	0.525
chr19	3262700	3262740	0.575
chr19	3262710	3262750	0.6
chr19	3262720	3262760	0.65
chr19	3262730	3262770	0.675
chr19	3262740	3262780	0.625
chr19	3262750	3262790	0.55
chr19	3262870	3262910	0.4
chr19	3262880	3262920	0.3
chr19	3262890	3262930	0.225
chr19	3262900	3262940	0.1
chr19	3262910	3262950	0.2
chr19	3262920	3262960	0.275
chr19	3263290	3263330	0.45
chr19	3263300	3263340	0.45
chr19	3263310	3263350	0.475
chr19	3263320	3263360	0.45
chr19	3263330	3263370	0.5
chr19	3263340	3263380	0.55
chr19	3263350	3263390	0.525
chr19	3263360	3263400	0.6
chr19	3263370	3263410	0.625
chr19	3263670	3263710	0.55
chr19	3263680	3263720	0.55
chr19	3263690	3263730	0.55
chr19	3263700	3263740	0.525
chr19	3263710	3263750	0.55
chr19	3263720	3263760	0.575
chr19	3263730	3263770	0.6
chr19	3263740	3263780	0.625
chr19	3263750	3263790	0.575
chr19	3263760	3263800	0.55
chr19	3263770	3263810	0.55
chr19	3263780	3263820	0.525
chr19	3263790	3263830	0.55
chr19	3263800	3263840	0.6
chr19	3263810	3263850	0.625
chr19	3263820	3263860	0.625
chr19	3263830	3263870	0.6
chr19	3263840	3263880	0.55
chr19	3264070	3264110	0.625
chr19	3264080	3264120	0.525
chr19	3264090	3264130	0.55
chr19	3264100	3264140	0.575
chr19	3264110	3264150	0.55
chr19	3264120	3264160	0.55
chr19	3264290	3264330	0.625
chr19	3264300	3264340	0.575
chr19	3264310	3264350	0.55
chr19	3264320	3264360	0.525
chr19	3264330	3264370	0.5
chr19	3264340	3264380	0.525
chr19	3264450	3264490	0.475
chr19	3264460	3264500	0.5
chr19	3264470	3264510	0.65
chr19	3264480	3264520	0.65
chr19	3264490	3264530	0.7
chr19	3264500	3264540	0.65
chr19	3264680	3264720	0.7
chr19	3264690	3264730	0.675
chr19	3264700	3264740	0.65
chr19	3264710	3264750	0.625
chr19	3264720	3264760	0.625
chr19	3264730	3264770	0.65
chr19	3264820	3264860	0.425
chr19	3264830	3264870	0.575
chr19	3264840	3264880	0.625
chr19	3264850	3264890	0.65
chr19	3264860	3264900	0.675
chr19	3264870	3264910	0.65
chr19	3264880	3264920	0.675
chr19	3264890	3264930	0.65
chr19	3264900	3264940	0.6
chr19	3264910	3264950	0.575
chr19	3264920	3264960	0.525
chr19	3264930	3264970	0.575
chr19	3264940	3264980	0.6
chr19	3264950	3264990	0.65
chr19	3264960	3265000	0.725
chr19	3264970	3265010	0.725
chr19	3264980	3265020	0.725
chr19	3264990	3265030	0.725
chr19	3265000	3265040	0.675
chr19	3265010	3265050	0.675
chr19	3265020	3265060	0.65
chr19	3265030	3265070	0.675
chr19	3265040	3265080	0.675
chr19	3265050	3265090	0.625
chr19	3265060	3265100	0.65
chr19	3265070	3265110	0.675
chr19	3265080	3265120	0.675
chr19	3265090	3265130	0.75
chr19	3265100	3265140	0.7
chr19	3265110	3265150	0.6
chr19	3265120	3265160	0.625
chr19	3265130	3265170	0.575
chr19	3265140	3265180	0.575
chr19	3265150	3265190	0.575
chr19	3265160	3265200	0.55
chr19	3265170	3265210	0.525
chr19	3265180	3265220	0.525
chr19	3265190	3265230	0.525
chr19	3265200	3265240	0.475
chr19	3265210	3265250	0.5
chr19	3265220	3265260	0.575
chr19	3265230	3265270	0.575
chr19	3265240	3265280	0.625
chr19	3265250	3265290	0.6
chr19	3265260	3265300	0.55
chr19	3265270	3265310	0.6
chr19	3265280	3265320	0.625
chr19	3265290	3265330	0.675
chr19	3265300	3265340	0.675
chr19	3265310	3265350	0.675
chr19	3265320	3265360	0.675
chr19	3265330	3265370	0.65
chr19	3265340	3265380	0.675
chr19	3265350	3265390	0.625
chr19	3265360	3265400	0.625
chr19	3265370	3265410	0.6
chr19	3265380	3265420	0.6
chr19	3265390	3265430	0.625
chr19	3265400	3265440	0.6
chr19	3265410	3265450	0.675
chr19	3265420	3265460	0.675
chr19	3265430	3265470	0.65
chr19	3265440	3265480	0.625
chr19	3265450	3265490	0.55
chr19	3265460	3265500	0.475
chr19	3265470	3265510	0.475
chr19	3265480	3265520	0.525
chr19	3265490	3265530	0.55
chr19	3265500	3265540	0.5
chr19	3265510	3265550	0.525
chr19	3265520	3265560	0.4
chr19	3265530	3265570	0.35
chr19	3265540	3265580	0.45
chr19	3265550	3265590	0.4
chr19	3265560	3265600	0.5
chr19	3265570	3265610	0.6
chr19	3265580	3265620	0.6
chr19	3265590	3265630	0.6
chr19	3265600	3265640	0.6
chr19	3265610	3265650	0.55
chr19	3265620	3265660	0.5
chr19	3265630	3265670	0.5
chr19	3265850	3265890	0.45
chr19	3265860	3265900	0.425
chr19	3265870	3265910	0.45
chr19	3265880	3265920	0.475
chr19	3265890	3265930	0.575
chr19	3265900	3265940	0.625
chr19	3265910	3265950	0.625
chr19	3265920	3265960	0.6
chr19	3265930	3265970	0.575
chr19	3265940	3265980	0.55
chr19	3265950	3265990	0.525
chr19	3265960	3266000	0.55
chr19	3265970	3266010	0.55
chr19	3265980	3266020	0.55
chr19	3265990	3266030	0.55
chr19	3266330	3266370	0.475
chr19	3266340	3266380	0.5
chr19	3266350	3266390	0.55
chr19	3266360	3266400	0.55
chr19	3266370	3266410	0.475
chr19	3266380	3266420	0.5
chr19	3266390	3266430	0.475
chr19	3266400	3266440	0.525
chr19	3266610	3266650	0.6
chr19	3266620	3266660	0.65
chr19	3266630	3266670	0.6
chr19	3266640	3266680	0.55
chr19	3266650	3266690	0.575
chr19	3266660	3266700	0.5
chr19	3268300	3268340	0.6
chr19	3268310	3268350	0.65
chr19	3268320	3268360	0.65
chr19	3268330	3268370	0.625
chr19	3268340	3268380	0.625
chr19	3268350	3268390	0.625
chr19	3268360	3268400	0.575
chr19	3268370	3268410	0.65
chr19	3268660	3268700	0.575
chr19	3268670	3268710	0.6
chr19	3268680	3268720	0.625
chr19	3268690	3268730	0.625
chr19	3268700	3268740	0.675
chr19	3268710	3268750	0.625
chr19	3269750	3269790	0.475
chr19	3269760	3269800	0.525
chr19	3269770	3269810	0.575
chr19	3269780	3269820	0.625
chr19	3269790	3269830	0.575
chr19	3269800	3269840	0.475
chr19	3270730	3270770	0.475
chr19	3270740	3270780	0.45
chr19	3270750	3270790	0.375
chr19	3270760	3270800	0.45
chr19	3270770	3270810	0.375
chr19	3270780	3270820	0.375
chr19	3271330	3271370	0.6
chr19	3271340	3271380	0.575
chr19	3271350	3271390	0.6
chr19	3271360	3271400	0.6
chr19	3271370	3271410	0.625
chr19	3271380	3271420	0.625
chr19	3271550	3271590	0.6
chr19	3271560	3271600	0.65
chr19	3271570	3271610	0.625
chr19	3271580	3271620	0.625
chr19	3271590	3271630	0.675
chr19	3271600	3271640	0.6
chr19	3271610	3271650	0.625
chr19	3271620	3271660	0.575
chr19	3271630	3271670	0.525
chr19	3271640	3271680	0.55
chr19	3271650	3271690	0.525
chr19	3272920	3272960	0.525
chr19	3272930	3272970	0.475
chr19	3272940	3272980	0.475
chr19	3272950	3272990	0.425
chr19	3272960	3273000	0.35
chr19	3272970	3273010	0.35
chr19	3274060	3274100	0.475
chr19	3274070	3274110	0.475
chr19	3274080	3274120	0.45
chr19	3274090	3274130	0.475
chr19	3274100	3274140	0.475
chr19	3274110	3274150	0.375
chr19	3274390	3274430	0.575
chr19	3274400	3274440	0.575
chr19	3274410	3274450	0.575
chr19	3274420	3274460	0.625
chr19	3274430	3274470	0.675
chr19	3274440	3274480	0.725
chr19	3274450	3274490	0.725
chr19	3274460	3274500	0.65
chr19	3274470	3274510	0.625
chr19	3274480	3274520	0.575
chr19	3276770	3276810	0.425
chr19	3276780	3276820	0.475
chr19	3276790	3276830	0.6
chr19	3276800	3276840	0.575
chr19	3276810	3276850	0.55
chr19	3276820	3276860	0.575
chr19	3276830	3276870	0.5
chr19	3276840	3276880	0.475
chr19	3276850	3276890	0.55
chr19	3276860	3276900	0.475
chr19	3277240	3277280	0.525
chr19	3277250	3277290	0.575
chr19	3277260	3277300	0.6
chr19	3277270	3277310	0.575
chr19	3277280	3277320	0.6
chr19	3277290	3277330	0.6
chr19	3279560	3279600	0.6
chr19	3279570	3279610	0.55
chr19	3279580	3279620	0.55
chr19	3279590	3279630	0.525
chr19	3279600	3279640	0.5
chr19	3279610	3279650	0.5
chr19	3279810	3279850	0.525
chr19	3279820	3279860	0.5
chr19	3279830	3279870	0.475
chr19	3279840	3279880	0.5
chr19	3279850	3279890	0.475
chr19	3279860	3279900	0.5
chr19	3279870	3279910	0.525
chr19	3279880	3279920	0.475
chr19	3279890	3279930	0.45
chr19	3279900	3279940	0.475
chr19	3279910	3279950	0.525
chr19	3279920	3279960	0.575
chr19	3279930	3279970	0.525
chr19	3279940	3279980	0.45
chr19	3279950	3279990	0.4
chr19	3279960	3280000	0.375
chr19	3281420	3281460	0.55
chr19	3281430	3281470	0.55
chr19	3281440	3281480	0.55
chr19	3281450	3281490	0.6
chr19	3281460	3281500	0.6
chr19	3281470	3281510	0.65
chr19	3281480	3281520	0.65
chr19	3281490	3281530	0.6
chr19	3281500	3281540	0.6
chr19	3281510	3281550	0.6
chr19	3281520	3281560	0.6
chr19	3281530	3281570	0.575
chr19	3281540	3281580	0.55
chr19	3281550	3281590	0.525
chr19	3281720	3281760	0.55
chr19	3281730	3281770	0.475
chr19	3281740	3281780	0.425
chr19	3281750	3281790	0.425
chr19	3281760	3281800	0.425
chr19	3281770	3281810	0.475
chr19	3282160	3282200	0.525
chr19	3282170	3282210	0.575
chr19	3282180	3282220	0.5
chr19	3282190	3282230	0.5
chr19	3282200	3282240	0.475
chr19	3282210	3282250	0.4
chr19	3282460	3282500	0.675
chr19	3282470	3282510	0.525
chr19	3282480	3282520	0.525
chr19	3282490	3282530	0.475
chr19	3282500	3282540	0.4
chr19	3282510	3282550	0.475
chr19	3282610	3282650	0.55
chr19	3282620	3282660	0.55
chr19	3282630	3282670	0.525
chr19	3282640	3282680	0.6
chr19	3282650	3282690	0.625
chr19	3282660	3282700	0.625
chr19	3282670	3282710	0.65
chr19	3282680	3282720	0.675
chr19	3282690	3282730	0.675
chr19	3282700	3282740	0.725
chr19	3282710	3282750	0.7
chr19	3282720	3282760	0.7
chr19	3282730	3282770	0.6
chr19	3282740	3282780	0.625
chr19	3282750	3282790	0.65
chr19	3282760	3282800	0.625
chr19	3282770	3282810	0.7
chr19	3282780	3282820	0.65
chr19	3282790	3282830	0.65
chr19	3282800	3282840	0.575
chr19	3282810	3282850	0.6
chr19	3282820	3282860	0.6
chr19	3282830	3282870	0.575
chr19	3282840	3282880	0.65
chr19	3282850	3282890	0.6
chr19	3282860	3282900	0.625
chr19	3282870	3282910	0.65
chr19	3282880	3282920	0.7
chr19	3282890	3282930	0.725
chr19	3282900	3282940	0.75
chr19	3282910	3282950	0.725
